user_id,book_id,rating
d4dd74fdf5901be684c2b9b7ee3157fe,423177,0
d4dd74fdf5901be684c2b9b7ee3157fe,774557,0
d4dd74fdf5901be684c2b9b7ee3157fe,774571,0
99b3c1ee79b8db72b5578df341aa1377,375711,3
dd1457ebb737a8444bb9d942d1b6e4b7,1001896,0
dd1457ebb737a8444bb9d942d1b6e4b7,343002,0
dd1457ebb737a8444bb9d942d1b6e4b7,779021,0
247894b52370e2d7c5929d749b51018a,787540,0
247894b52370e2d7c5929d749b51018a,787458,0
247894b52370e2d7c5929d749b51018a,774597,0
247894b52370e2d7c5929d749b51018a,774557,0
247894b52370e2d7c5929d749b51018a,774571,0
c4f655f2ed79599a9259d7762313f3f3,1106532,3
c4f655f2ed79599a9259d7762313f3f3,246546,5
736d1c03b7a49b254cb0a655100a66b2,343002,4
da4bb1caf6f67718ec692c96a5735e74,164531,0
acfaab2cb6c1c88c00b8bdbba1ed0e1c,1001896,0
1a211da28b1e7d04e218082a6cba2c43,164531,3
2c959b1f4be4c1e8713139618a4853aa,37700,0
2c959b1f4be4c1e8713139618a4853aa,877512,4
02ad8125f58d8fb6be2cbe4d302e771e,343002,0
21b8020069cc1910b6163d41cb930742,164531,3
a048e7fabc61d1999e4d921cb749332f,774557,0
0fa371b03af3d048b9d4bda1976d4434,1329946,4
f42e48391b846e73335148b88248415a,1001896,3
eaa75b148439f8265c9b208012b5d863,533675,2
eaa75b148439f8265c9b208012b5d863,1001896,4
8fda322a72d04a412d09a1d7c2450082,164531,5
a79eaee11d70fc55cc7a14c4539e787f,2391,5
439486a53e796ad0a807ab35ed9714ca,6020750,0
5a9f9c1e13e7869e21bc7f628b61ccf7,1001896,3
fa7ae2d308a2553394baddd236dd1250,1001896,5
fa7ae2d308a2553394baddd236dd1250,246546,2
9dc096ad8a27cb3d6fd40fdcbc93674b,1001896,3
5ab8d40b167c304f594bc1b485234f5a,1001896,5
b5df90d8990a36c918272d1e8c5e9ac6,1001896,5
419dfd723edeb5e27f50aa2382f9aa86,233714,2
419dfd723edeb5e27f50aa2382f9aa86,1001896,0
419dfd723edeb5e27f50aa2382f9aa86,6333,3
b6dba627548d53f5e525f5b0659bb2b7,343002,4
f58d8f37aacd1517fe7a64a94bbf7016,774557,0
e13966eb6f76b9aa4b43ae0ebfb5d4ab,246546,0
23f9c95a62b976fd69e6d729d819b86d,823591,5
831bf3ec570a136caa6cd905b1fd0e23,779021,0
9fef9fbfb05849ba7909836970dacc07,1001896,5
98c80fb7d9f525de4b48a0f14b3db5e2,19336,4
07310edcff872a117652aaa0544844e0,489065,0
07310edcff872a117652aaa0544844e0,852724,0
24b5b1bfd0bfde5d2ee947d1f62c1a71,343002,0
18291ed30c818e74a61e7967bb8fea2d,164531,0
39762dbbad996d029cbe963462d0d990,210297,5
f4b6d2a5c5d45382aa1ccfe9d9a4a2aa,246546,4
559fd8de5654a5c1c99dc68438f69818,375711,5
559fd8de5654a5c1c99dc68438f69818,1001896,5
0bd3d9f9433839ea5d43d655b6d026f5,246546,0
dd234e22649777b0837aa82017af648b,246546,0
375b85df6abb2d469659df08a749b969,831277,0
29455770970cf772bd315bd8a596a3f5,246546,5
78788e7cbd6d5df63b842846b11553b1,246546,3
a31b450bb77f934c78cd3a44e5090736,11696812,3
25eb3f30dc7b362fa601a1a58794a611,1291925,0
bfefc767a3f74fb26d00be4912757a56,210297,4
5d0a59e42b55ceb9c213b669cca92bb5,209594,0
465db133a0f56ac0c53f09a0788b673e,914608,3
f7a0624b271819037259ac2d7e058bef,779021,0
c16c9edc0f7e3c273b8ecafbab8d3f37,19336,4
c16c9edc0f7e3c273b8ecafbab8d3f37,19337,4
c16c9edc0f7e3c273b8ecafbab8d3f37,375711,4
c16c9edc0f7e3c273b8ecafbab8d3f37,658036,4
c16c9edc0f7e3c273b8ecafbab8d3f37,885512,4
c16c9edc0f7e3c273b8ecafbab8d3f37,608727,4
2e6937c6f390114e138747accf78f083,164531,0
2e6937c6f390114e138747accf78f083,128518,0
2e6937c6f390114e138747accf78f083,223632,0
2e6937c6f390114e138747accf78f083,779021,0
1a87c9c229861a18451b262467783477,164531,5
4a043db1063f413da63fe626ad46a6b3,210297,4
613b4065c35e53aa074616223f7808d6,11696812,4
0e76eae7363de6ee6bdd122449ccbcdb,779021,0
0e76eae7363de6ee6bdd122449ccbcdb,210297,4
7b2a80e516033af7b8f1a11d29067f4e,19337,5
7b2a80e516033af7b8f1a11d29067f4e,375711,5
7b2a80e516033af7b8f1a11d29067f4e,19336,5
6c43241093fc8157425ff04abed4c0f8,1943373,0
287160341e5fdffe4ea2304f83258098,210297,0
2f1adeafa81b5e091ca47423701dcaf8,37700,5
e4c1a001712acb3f4ca618309c069f81,774571,5
2063772a06006c513d5c649ebfffa220,914608,0
ef260050fa9b26ef3da666933917f2f7,209594,3
9f973a952ff52b7ce66192abba515d3c,1201548,3
20a294ec2b45fc9f2491ee661e3b5761,823591,3
ddd3a63fd3dbf22c1baa52d41ab09bab,1106532,0
ddd3a63fd3dbf22c1baa52d41ab09bab,779021,4
60f653f2e7ce0fb46f6a3538e990888f,774587,0
7a84e1c101c960a5f9f7897e60833388,779021,5
ece1ea5c02078b01f596a6630db66ae7,343002,4
2d90a70661cc2bb79af7cf12a067724a,343002,4
19d309921a75b70d24cac8345b2f834d,164531,0
77d3d5fa1a9f13873599d758d08414ed,1001896,5
db05a80a831fcf55dc8a2dea3fb2ed76,164531,0
db05a80a831fcf55dc8a2dea3fb2ed76,246546,3
8f46119c3733b11b2b4a0f2f5e7c843c,1106532,5
8f46119c3733b11b2b4a0f2f5e7c843c,246546,5
3f34db4cd4bbf2c44a616ec8dc21e741,246546,5
7239f0328c01e4f199cd32fe179ddb1b,6020750,0
7239f0328c01e4f199cd32fe179ddb1b,779021,5
f494686846829793fbba64a10dae2d04,779021,0
f494686846829793fbba64a10dae2d04,787458,0
f88d8026fe86d22502e5d056dbf77763,2391,2
0a41343b28392c2cdb71b3810cbb1216,164531,4
e7648c09391210e5061b1517441f3a1d,774571,4
e7648c09391210e5061b1517441f3a1d,543163,4
e7648c09391210e5061b1517441f3a1d,787540,4
e7648c09391210e5061b1517441f3a1d,774576,4
e7648c09391210e5061b1517441f3a1d,423177,4
3a49e611f56061a91e8af902f8e9d48b,209594,3
3ffd7ad5acd3e3861a74e58acc218639,233714,5
4ff7f11b17901e07b013ea0c47b51aad,246546,0
919d41d2d5df3fbc7f06a87063c2e9d3,164531,4
dfb81ea2be5dc5820ddbb5028abfee28,6333,5
996bbfd0785f4daaba8d22b1fd3cb530,246546,0
2f80e7b2d7262c0e99f490b7489fe394,774571,0
c7f19eccc16718b7e11101640b133574,343002,3
c441e692965aa8653dbc3eb4f36b7b4e,11696812,5
8c2810c24ad739ab589e2f8e0c542294,1001896,4
e7dfe41bf7ddaed5fd0a69a72576e1f6,914608,0
e7dfe41bf7ddaed5fd0a69a72576e1f6,162249,4
4ab1608b4f2f749d59aee76a2ee37789,1404078,3
f24de1703a8dcc15f3690fd05268601b,164531,3
9721c9ad80f32bec5213c9f6d8d71b21,375711,4
193391fe060471eb8ebe72bf67e77747,343002,5
5ad67423a5435bd2fa07b08eec6689ac,246546,4
171e17ec537afc9e3548d1002072937a,343002,0
c35c910913af576ee466028477991e00,128518,5
a89b99964675bfbd8bb9646937800a4d,6333,5
4ceaaa80d771bd903e8b26b3df0746bd,246546,0
a45404d90d9ce6d1cd2a8db80a433098,233714,0
a9889528a0f94a128cd3dd78ec91cf53,816216,5
de0439361dd371f252f946862d903e07,164531,5
ba56dbc58614b17b56b09aca1f4aff2e,1001896,4
5d26159f192d040d4e241fc97fa1e8d2,1001896,5
5d26159f192d040d4e241fc97fa1e8d2,533675,5
4ac616f31732bb8e6b5255ccbe240f90,164531,3
df5c2ca406c51a5dcbd802961182538a,1001896,3
df5c2ca406c51a5dcbd802961182538a,164531,0
fcf76ba4689cf59f1e3ae62938a6e612,128518,5
70af2576651f06ded154bf28660e73e6,164531,4
2bb1c5882c6f93954b86f676568499ca,787540,0
d636d6c03c5b855a7d1e665c21033a03,128518,0
210931d31d277ffea3771c82e4e3b241,6333,0
47a73c38a3acadbd58ad7f55f6e0cde9,19336,3
47a73c38a3acadbd58ad7f55f6e0cde9,375711,3
4960f71c59c9eeba1821e63944f79376,210297,0
5c99f3d7f89e2f38b4e812b27debaff4,782513,2
5c99f3d7f89e2f38b4e812b27debaff4,246546,0
09807115450c9c2b7de093eaa8476dc7,246546,0
9d34ca20792bf905f1afe5a619ec81d9,1001896,4
9d34ca20792bf905f1afe5a619ec81d9,19337,4
a03cc732a60c5526be22a88623c2152c,1404078,0
1b1187e709319ec09011ec47a86f74e0,164531,4
bfec32f03798b0303ed678c1f9372210,164531,0
99e175c2b8c2ba2f8dd096affd681807,533675,5
030841999fc0b220e67015a3f581fb0a,164531,0
2a2e6d3c0dd2f2dabedf61e0a7bfad83,779021,4
cc50d809c5b9e341ec4054d4031dcf2c,1001896,0
648b194cc0286f77a54706a0c789c2c7,164531,0
102ada27714b383ba77b4a563dd685e2,779021,0
b63ea5dc344f6cf52d5263b6265f7360,164531,2
be79dab7e2034f11910b6da1caf68e34,6333,0
58f79830b5e3efd9794b7cdda96a9bdb,246546,0
8bb5e096174d0b421cef0431a245bfbf,343002,0
afa89740ff7d7fa2c8746bd3d547667c,1001896,4
ed72122ff62f64aae94fe6ff76bb4897,375711,4
ed72122ff62f64aae94fe6ff76bb4897,164531,5
ce6b648a5429a1783b75b9a518fd334e,914608,5
ce6b648a5429a1783b75b9a518fd334e,543163,0
ce6b648a5429a1783b75b9a518fd334e,774597,0
ce6b648a5429a1783b75b9a518fd334e,774571,0
ce6b648a5429a1783b75b9a518fd334e,423177,0
ce6b648a5429a1783b75b9a518fd334e,787540,0
ce6b648a5429a1783b75b9a518fd334e,774587,4
147e1cf88fc2d5067e4cde9636d9338f,779021,5
7daf5c59e2b63aa8175bdbc664e7bc1b,343002,3
7daf5c59e2b63aa8175bdbc664e7bc1b,210297,5
deff021909732037bea95fc09def8561,246546,4
795186f48a8e4adfd82e108a732199bd,17970911,0
ba3cfa46b1c8c7c53e4279dbd05eb752,246546,0
a8761fa832202bd0c360567e7054727f,246546,0
a8761fa832202bd0c360567e7054727f,533675,4
a8761fa832202bd0c360567e7054727f,164531,0
1ba816ff2d2ac91a4d2b3e1f7530c93b,164531,2
572d42bbdf9a477416b00ae1f12c87c4,246546,0
71522d2c1f0557f53b623afc797ba5cd,779021,0
0580ba7a203e079d8f89588007c13374,1413520,0
0580ba7a203e079d8f89588007c13374,343002,3
0580ba7a203e079d8f89588007c13374,19336,5
0580ba7a203e079d8f89588007c13374,375711,5
0580ba7a203e079d8f89588007c13374,6698439,4
9cce8b52d6071445732e7d415de97670,164531,0
352d59b70583588674485f859f7b944c,164531,3
352d59b70583588674485f859f7b944c,128518,3
89af96907cbe6926acdcbe13b0c0d8a0,658036,2
89af96907cbe6926acdcbe13b0c0d8a0,608727,3
89af96907cbe6926acdcbe13b0c0d8a0,19337,4
89af96907cbe6926acdcbe13b0c0d8a0,375711,4
89af96907cbe6926acdcbe13b0c0d8a0,19336,4
89af96907cbe6926acdcbe13b0c0d8a0,1001896,3
86691cd6a5822308ce4cc4a43119ab39,1001896,5
997e08b2323d9bfc06fe35b18274f725,787458,5
997e08b2323d9bfc06fe35b18274f725,787540,5
997e08b2323d9bfc06fe35b18274f725,774587,5
997e08b2323d9bfc06fe35b18274f725,774576,5
997e08b2323d9bfc06fe35b18274f725,774597,5
997e08b2323d9bfc06fe35b18274f725,543163,5
997e08b2323d9bfc06fe35b18274f725,423177,5
997e08b2323d9bfc06fe35b18274f725,774557,5
997e08b2323d9bfc06fe35b18274f725,774571,5
997e08b2323d9bfc06fe35b18274f725,246546,4
997e08b2323d9bfc06fe35b18274f725,164531,5
170c77edfbcfd144c6a588ca2c3b159c,1144012,0
4d801d302874e6e7313355949d4c18c3,164531,4
06921536312709d5db2dc28f53bd81f3,375711,4
e9c3d733f862c39c78526e73b6487927,164531,0
054725ba60dce78681d2a38c699a3e4d,1001896,4
054725ba60dce78681d2a38c699a3e4d,164531,3
56bd909bb518d89345a9c29024e880f6,343002,0
90c99d2f7e5cef66383591abf57f2517,164531,3
bdbb3b07aa604f271a9f51d8d5226d68,11390638,3
bdbb3b07aa604f271a9f51d8d5226d68,19336,3
bdbb3b07aa604f271a9f51d8d5226d68,375711,4
bdbb3b07aa604f271a9f51d8d5226d68,1001896,5
bdbb3b07aa604f271a9f51d8d5226d68,164531,4
8ff40b7a8b990a2e3ef01f4b1447087e,658036,0
8ff40b7a8b990a2e3ef01f4b1447087e,11696812,0
8ff40b7a8b990a2e3ef01f4b1447087e,608727,0
8ff40b7a8b990a2e3ef01f4b1447087e,885512,0
8ff40b7a8b990a2e3ef01f4b1447087e,19337,0
8ff40b7a8b990a2e3ef01f4b1447087e,375711,0
8ff40b7a8b990a2e3ef01f4b1447087e,10319646,4
8ff40b7a8b990a2e3ef01f4b1447087e,19336,5
8ff40b7a8b990a2e3ef01f4b1447087e,1106532,0
8ff40b7a8b990a2e3ef01f4b1447087e,246546,0
8ff40b7a8b990a2e3ef01f4b1447087e,164531,0
ae488f6b4836c576b9a17d3f68e260dc,164531,3
9bb5a6ea4991dd3ed9d4e5df7a77cba9,164531,4
c04540c1a870a5d9bc1d43ce5c3fa46c,246546,0
84dbd058f25a991e8c3b3dd4e8b521b3,246546,5
20c883618d0f4afba4da001a295d5275,852724,5
af941aae76ff1b9c9b256cbb8ebc2aef,164531,5
0b1a11ab22030a74c7d3ba134a937f5b,164531,3
454ba3adde2faf6623c4bccb363525be,774571,0
f67d40cb9e62f0eeb205670c2cee5c6f,164531,0
a39ed6df3c55179629668dcfe642165f,779021,0
a39ed6df3c55179629668dcfe642165f,1001896,0
a39ed6df3c55179629668dcfe642165f,246546,0
a39ed6df3c55179629668dcfe642165f,6020750,0
a39ed6df3c55179629668dcfe642165f,816216,0
a39ed6df3c55179629668dcfe642165f,343002,4
a39ed6df3c55179629668dcfe642165f,423177,0
4f2448c5f8c0cc62f91f38bea5eb48a4,1526582,4
f8d1c426cbc2121e8c31876016ecd828,774571,0
f8d1c426cbc2121e8c31876016ecd828,774557,0
f8d1c426cbc2121e8c31876016ecd828,816216,0
f8d1c426cbc2121e8c31876016ecd828,779021,0
f8d1c426cbc2121e8c31876016ecd828,1291925,0
a7efd4f9bc801c0364e54b60244cbcd2,164531,4
f89068ebef01ca9777c23708446e3307,779021,4
d3de467a8dbc342dac591472a3c36b12,779021,5
9322755ba828df4ba96c7028658b49a1,343002,3
eefe78077c3ab6009117ce6476d7b67d,1001896,5
6c710294b8b8841f0b8315dcd5096e54,752923,4
8dcf4ff5362e2bb1821c088dde9026ed,816216,5
8dcf4ff5362e2bb1821c088dde9026ed,1201548,4
04691c22c28efcda714de827f54bb441,246546,0
2ce2f3fece4b516db9cdf94bf6b06f42,210297,0
51f2623b0a4a7ef500aa08d2a2224e1e,164531,5
df192a56f4b3c2dd5ce3a3b5d1cbbc11,1001896,5
405965e995cf54fa346c40f611148e7c,17885894,2
405965e995cf54fa346c40f611148e7c,343002,3
a786d14f22e900237e63e280b813cbb3,1001896,5
b209e1f409b06e5a3b6eb01bbabeee19,246546,0
eb5ceea88bbb95e09f66a77c2a25c299,210297,0
68d4d03e500e13531e00344d01961978,1106532,0
09a70781acaae9ef0471ee3250acf540,779021,4
ec4a04b353bbc2d65369bf414262082c,210297,0
e0d055d0623fb9464312bf71755fc844,533675,4
e0d055d0623fb9464312bf71755fc844,1001896,4
dd3d5a7ec947a3b86b387c746234703f,19337,0
dd3d5a7ec947a3b86b387c746234703f,19336,0
030a7137b8975f4d3e16b3b5724cbf4d,779021,0
87957b1f188a4ec074dfc79a65d133ba,6333,4
3ca02e9928d677326eb3ff080b56f1bb,1106532,0
3ca02e9928d677326eb3ff080b56f1bb,17468321,0
683a6eae39fe016a42b38cfac760c3d7,164531,4
a2b22e891349dd421f0d1589aa97b807,633670,0
a2b22e891349dd421f0d1589aa97b807,6020750,0
a2b22e891349dd421f0d1589aa97b807,246546,0
a2b22e891349dd421f0d1589aa97b807,164531,0
c30b45979bab13c87aa0f1882e1d7a4a,343002,0
673d5d14947b97cac4a0fe3667a0e94b,779021,5
8897debbafae4435152d8cde9d3a08da,533675,3
ceafcd52164afd7e80452109560130e1,246546,0
ceafcd52164afd7e80452109560130e1,1106532,0
9c0e11b3cd1c2b4fade6e92c7a9c9f91,246546,0
dd9060f206b56e508426f8efd11897d8,343002,5
dd9060f206b56e508426f8efd11897d8,533675,5
68a8c80ea981f4651a0d0dab93b715a1,2391,5
68a8c80ea981f4651a0d0dab93b715a1,162249,5
68a8c80ea981f4651a0d0dab93b715a1,914608,5
68a8c80ea981f4651a0d0dab93b715a1,1329946,0
68a8c80ea981f4651a0d0dab93b715a1,533675,5
68a8c80ea981f4651a0d0dab93b715a1,164531,5
9a1186484674b3ff11c111088bf54ccd,6020750,4
2bd53662d870151c7adec9c4276c51e4,65832,5
0e5bbe2ac5021c450f7dbe4819b2aff6,246546,0
791d8d905f29f3a64503b49c49853ca3,19336,5
791d8d905f29f3a64503b49c49853ca3,164531,5
bdc0a36680271ee094d004336f01a704,209594,3
3f5f80d917e6946f9f5c0b38c5b56547,164531,0
3f5f80d917e6946f9f5c0b38c5b56547,914608,4
3582d016b132e669e24e4ea499a61e8d,164531,0
deb1654d1084bc5304eeff2833b6d7a8,19337,3
deb1654d1084bc5304eeff2833b6d7a8,375711,3
deb1654d1084bc5304eeff2833b6d7a8,19336,4
598bdecdb29742152824e2b001fc7b1a,1001896,3
264480773edbbc70ccee01f5e989beab,375711,5
fadb20adba61729a20ba0c3e0472230f,164531,2
4fac9ed3ce923f22a7553dbb5e3166cc,164531,5
82806811a06d3f90defce2254845533d,375711,4
e1cc1a8b95f874c30a0c83c88f834319,343002,0
4e38d592b48f309eda8bcb1b25666bac,1001896,3
abe17ce661d0ac8de2a9ad8b90670910,19336,2
cd3e2458c79aca853befa43dc61eab94,1106532,3
cd3e2458c79aca853befa43dc61eab94,164531,5
6a409f0c12a0e99602fb79f50f213b3f,246546,5
480aeb738eda642f0c3fba26ba738f61,1001896,5
56cd89e9cdebb974f1ae50269510dcc2,779021,0
cce2adffe7a66e9908dd5c59d30a73a8,343002,3
5682bdfd0033ed087a64fa28f08c7ba1,1001896,4
2eb4c7e095af6066ca8cd1df3449bfc9,1106532,0
2eb4c7e095af6066ca8cd1df3449bfc9,246546,0
2eb4c7e095af6066ca8cd1df3449bfc9,164531,0
2967871d7b1d5ea0ec0f4b593c175d0c,343002,3
71906caf446810c637052e4046769f95,164531,3
1de93124153b6bc2b1dd2d4f99657e90,914608,5
d840010bd55313eeb4a9d58ea2abd8b1,223632,5
c60256c3e1334614de090818685c3207,246546,0
81b3ba91a9766d3ebd53de7985182641,1001896,4
34cb675eb993b678dc8d85df9b91f72f,343002,3
a520be4fad11b7eac77e1a6122568d80,164531,3
f151070a95e30f563fdee4e6283db9cf,885512,5
f151070a95e30f563fdee4e6283db9cf,375711,5
f151070a95e30f563fdee4e6283db9cf,19337,5
d5fa46ee4e2bc027edccc1d1d54d65b3,37705,0
7acd518e2752bb22654e2f99a5e44797,1001896,5
e1964b5a994beb7bc33f8db8922a790f,779021,3
ce22d1291a4a381fe67cbea793f6f559,1001896,5
52e9b6003f247a4e8ca2996bbf1cc0c7,1001896,5
07862db48b37f0ed6e5c3eece48fbbf5,1001896,5
f70a4cfaacae0e3710b265d7e4b9caa0,246546,0
6d0f9130606c26c5550998ce0ae51e9d,774557,5
6d0f9130606c26c5550998ce0ae51e9d,128518,5
6d0f9130606c26c5550998ce0ae51e9d,3411376,5
6d0f9130606c26c5550998ce0ae51e9d,716361,0
6d0f9130606c26c5550998ce0ae51e9d,816216,0
6d0f9130606c26c5550998ce0ae51e9d,343002,5
6d0f9130606c26c5550998ce0ae51e9d,209594,5
6d0f9130606c26c5550998ce0ae51e9d,164531,5
6d0f9130606c26c5550998ce0ae51e9d,1106532,4
6d0f9130606c26c5550998ce0ae51e9d,246546,3
6d0f9130606c26c5550998ce0ae51e9d,375711,5
6d0f9130606c26c5550998ce0ae51e9d,1001896,5
0730d7cc50d2dd7a51e0b1d543d094e4,6333,0
928f3b4fd8e76c11d454d961035c44b9,2391,3
9f7a7543d2da9fe7d8de982ad0c33a0a,1001896,3
03e39aeb765837107761d17656df3be6,787458,0
03e39aeb765837107761d17656df3be6,543163,0
03e39aeb765837107761d17656df3be6,774587,0
03e39aeb765837107761d17656df3be6,774597,0
03e39aeb765837107761d17656df3be6,6020750,0
03e39aeb765837107761d17656df3be6,774557,0
03e39aeb765837107761d17656df3be6,774571,0
c77e1cb2f67ea42bb5477cf121228503,246546,0
